Id;CDSEXE;MTREV;NBENF;CDSITFAM;DTADH;CDTMT;CDDEM;DTDEM;ANNEE_DEM;CDMOTDEM;CDCATCL;AGEAD;rangagead;agedem;rangagedem;rangdem;adh;rangadh;LBL_rangagead;ID_rangagead;LBL_agedem;ID_agedem;LBL_rangadh;ID_rangadh
24648;2;0;2;A;01/06/2001;0;2;02/07/2001;2001;DA;21;57;8  56-+;57;8  56-60;3  2001;0;;56-+;8;56-60;8;;
24649;3;0;0;A;05/06/2001;0;2;28/11/2001;2001;DV;21;41;5  41-45;41;5  41-45;3  2001;0;;41-45;5;41-45;5;;
24650;2;0;0;A;05/06/2001;0;2;14/12/2001;2001;DV;21;56;8  56-+;56;8  56-60;3  2001;0;;56-+;8;56-60;8;;
24651;3;0;0;M;05/06/2001;0;2;12/04/2005;2005;DV;21;32;3  31-35;36;4  36-40;7  2005;4;1  1-4;31-35;3;36-40;4;01-avr;1
24652;3;0;0;A;05/06/2001;0;2;13/06/2002;2002;RA;21;45;5  41-45;46;6  46-50;4  2002;1;1  1-4;41-45;5;46-50;6;01-avr;1
24653;4;0;0;A;05/06/2001;0;2;07/05/2002;2002;DV;21;39;4  36-40;40;4  36-40;4  2002;1;1  1-4;36-40;4;36-40;4;01-avr;1
24654;4;0;0;C;05/06/2001;0;2;11/04/2006;2006;DV;21;30;2  26-30;35;3  31-35;8  2006;5;2  5-9;26-30;2;31-35;3;05-sept;2
24655;3;0;0;A;05/06/2001;0;2;20/06/2001;2001;DV;21;30;2  26-30;30;2  26-30;3  2001;0;;26-30;2;26-30;2;;
24656;2;0;0;A;05/06/2001;0;2;19/07/2001;2001;DV;21;68;8  56-+;68;a  66-70;3  2001;0;;56-+;8;66-70;a;;
24657;2;1634;3;B;06/06/2001;0;2;01/09/2004;2004;DA;21;56;8  56-+;59;8  56-60;6  2004;3;1  1-4;56-+;8;56-60;8;01-avr;1
24658;2;4100;0;M;06/06/2001;0;2;01/09/2006;2006;DV;21;68;8  56-+;73;b  71-+;8  2006;5;2  5-9;56-+;8;71-+;b;05-sept;2
24659;2;0;0;C;06/06/2001;0;2;21/12/2005;2005;DV;21;33;3  31-35;37;4  36-40;7  2005;4;1  1-4;31-35;3;36-40;4;01-avr;1
24660;2;0;0;M;06/06/2001;2;2;21/02/2002;2002;DA;21;49;6  46-50;50;6  46-50;4  2002;1;1  1-4;46-50;6;46-50;6;01-avr;1
24661;2;1204;3;B;06/06/2001;0;2;18/04/2003;2003;DV;21;45;5  41-45;47;6  46-50;5  2003;2;1  1-4;41-45;5;46-50;6;01-avr;1
24662;3;1625;0;M;07/06/2001;0;2;31/12/2004;2004;DV;21;60;8  56-+;63;9  61-65;6  2004;3;1  1-4;56-+;8;61-65;9;01-avr;1
24663;3;0;0;A;07/06/2001;0;2;02/04/2004;2004;DA;21;54;7  51-55;57;8  56-60;6  2004;3;1  1-4;51-55;7;56-60;8;01-avr;1
24664;3;0;0;A;07/06/2001;0;2;12/06/2002;2002;DV;21;84;8  56-+;85;b  71-+;4  2002;1;1  1-4;56-+;8;71-+;b;01-avr;1
24665;3;0;0;D;07/06/2001;2;2;29/06/2001;2001;DA;21;52;7  51-55;52;7  51-55;3  2001;0;;51-55;7;51-55;7;;
24666;2;0;0;A;07/06/2001;0;2;13/06/2002;2002;RA;21;47;6  46-50;48;6  46-50;4  2002;1;1  1-4;46-50;6;46-50;6;01-avr;1
24667;3;0;0;A;07/06/2001;0;2;31/01/2002;2002;DV;21;47;6  46-50;48;6  46-50;4  2002;1;1  1-4;46-50;6;46-50;6;01-avr;1
24668;2;0;0;C;07/06/2001;0;2;25/09/2006;2006;DV;21;21;1  19-25;26;2  26-30;8  2006;5;2  5-9;19-25;1;26-30;2;05-sept;2
24669;2;0;0;A;07/06/2001;0;2;31/01/2002;2002;DV;21;48;6  46-50;49;6  46-50;4  2002;1;1  1-4;46-50;6;46-50;6;01-avr;1
24670;2;0;0;U;07/06/2001;0;2;05/01/2005;2005;DV;21;35;3  31-35;39;4  36-40;7  2005;4;1  1-4;31-35;3;36-40;4;01-avr;1
24671;2;0;0;M;08/06/2001;0;2;17/03/2006;2006;DV;21;42;5  41-45;47;6  46-50;8  2006;5;2  5-9;41-45;5;46-50;6;05-sept;2
24672;4;0;0;C;08/06/2001;0;2;06/10/2006;2006;DV;21;25;1  19-25;30;2  26-30;8  2006;5;2  5-9;19-25;1;26-30;2;05-sept;2
24673;3;1500;0;B;08/06/2001;0;2;27/07/2006;2006;DV;21;45;5  41-45;50;6  46-50;8  2006;5;2  5-9;41-45;5;46-50;6;05-sept;2
24674;4;0;0;U;11/06/2001;0;2;22/07/2004;2004;DA;21;44;5  41-45;47;6  46-50;6  2004;3;1  1-4;41-45;5;46-50;6;01-avr;1
24675;2;1590;2;M;11/06/2001;0;2;20/02/2003;2003;DV;21;39;4  36-40;41;5  41-45;5  2003;2;1  1-4;36-40;4;41-45;5;01-avr;1
24676;2;0;0;A;11/06/2001;0;2;07/09/2001;2001;DV;21;34;3  31-35;34;3  31-35;3  2001;0;;31-35;3;31-35;3;;
24677;3;0;0;A;11/06/2001;0;2;07/09/2001;2001;DV;21;35;3  31-35;35;3  31-35;3  2001;0;;31-35;3;31-35;3;;
24678;2;0;0;C;11/06/2001;0;2;28/01/2005;2005;DV;21;25;1  19-25;29;2  26-30;7  2005;4;1  1-4;19-25;1;26-30;2;01-avr;1
24679;2;0;0;M;11/06/2001;0;2;13/11/2006;2006;DV;21;33;3  31-35;38;4  36-40;8  2006;5;2  5-9;31-35;3;36-40;4;05-sept;2
24680;3;0;0;M;12/06/2001;2;2;05/06/2003;2003;DA;21;56;8  56-+;58;8  56-60;5  2003;2;1  1-4;56-+;8;56-60;8;01-avr;1
24681;3;0;0;D;12/06/2001;0;2;27/09/2001;2001;DV;21;45;5  41-45;45;5  41-45;3  2001;0;;41-45;5;41-45;5;;
24682;3;0;0;M;12/06/2001;0;2;03/09/2004;2004;DA;25;61;8  56-+;64;9  61-65;6  2004;3;1  1-4;56-+;8;61-65;9;01-avr;1
24683;2;0;0;A;13/06/2001;0;2;03/04/2003;2003;RA;21;40;4  36-40;42;5  41-45;5  2003;2;1  1-4;36-40;4;41-45;5;01-avr;1
24684;4;0;0;C;13/06/2001;0;2;09/12/2005;2005;DV;21;26;2  26-30;30;2  26-30;7  2005;4;1  1-4;26-30;2;26-30;2;01-avr;1
24685;3;0;0;M;13/06/2001;2;2;27/12/2001;2001;DA;21;50;6  46-50;50;6  46-50;3  2001;0;;46-50;6;46-50;6;;
24686;2;1395;0;C;13/06/2001;0;2;24/12/2004;2004;DV;21;28;2  26-30;31;3  31-35;6  2004;3;1  1-4;26-30;2;31-35;3;01-avr;1
24687;3;0;0;M;13/06/2001;0;2;14/06/2005;2005;DA;21;58;8  56-+;62;9  61-65;7  2005;4;1  1-4;56-+;8;61-65;9;01-avr;1
24688;2;0;0;M;13/06/2001;0;2;03/11/2004;2004;DA;25;60;8  56-+;63;9  61-65;6  2004;3;1  1-4;56-+;8;61-65;9;01-avr;1
24689;3;0;0;U;13/06/2001;0;2;20/08/2004;2004;DA;21;29;2  26-30;32;3  31-35;6  2004;3;1  1-4;26-30;2;31-35;3;01-avr;1
24690;2;0;0;A;14/06/2001;0;2;19/09/2002;2002;DA;21;30;2  26-30;31;3  31-35;4  2002;1;1  1-4;26-30;2;31-35;3;01-avr;1
24691;3;0;0;D;14/06/2001;0;2;01/08/2002;2002;DA;25;45;5  41-45;46;6  46-50;4  2002;1;1  1-4;41-45;5;46-50;6;01-avr;1
24692;3;0;0;A;14/06/2001;0;2;23/10/2001;2001;DV;21;35;3  31-35;35;3  31-35;3  2001;0;;31-35;3;31-35;3;;
24693;3;0;0;M;14/06/2001;0;2;02/08/2001;2001;DA;25;46;6  46-50;46;6  46-50;3  2001;0;;46-50;6;46-50;6;;
24694;3;0;0;A;14/06/2001;0;2;10/08/2006;2006;DV;21;38;4  36-40;43;5  41-45;8  2006;5;2  5-9;36-40;4;41-45;5;05-sept;2
24695;3;1846;0;A;18/06/2001;0;2;30/09/2002;2002;DA;21;57;8  56-+;58;8  56-60;4  2002;1;1  1-4;56-+;8;56-60;8;01-avr;1
24696;3;0;0;A;18/06/2001;0;2;05/04/2004;2004;DA;25;54;7  51-55;57;8  56-60;6  2004;3;1  1-4;51-55;7;56-60;8;01-avr;1
24697;3;0;2;M;18/06/2001;2;2;20/11/2006;2006;DV;21;46;6  46-50;51;7  51-55;8  2006;5;2  5-9;46-50;6;51-55;7;05-sept;2
24698;2;0;0;A;18/06/2001;0;2;26/09/2001;2001;DV;21;59;8  56-+;59;8  56-60;3  2001;0;;56-+;8;56-60;8;;
24699;3;0;0;A;18/06/2001;2;2;06/12/2001;2001;DA;21;41;5  41-45;41;5  41-45;3  2001;0;;41-45;5;41-45;5;;
24700;2;0;0;M;19/06/2001;0;2;23/02/2005;2005;DA;25;60;8  56-+;64;9  61-65;7  2005;4;1  1-4;56-+;8;61-65;9;01-avr;1
24701;4;0;0;A;19/06/2001;0;2;21/06/2002;2002;RA;21;35;3  31-35;36;4  36-40;4  2002;1;1  1-4;31-35;3;36-40;4;01-avr;1
24702;3;0;0;M;19/06/2001;0;2;02/11/2005;2005;DV;21;24;1  19-25;28;2  26-30;7  2005;4;1  1-4;19-25;1;26-30;2;01-avr;1
24703;2;2908;2;A;19/06/2001;0;2;25/07/2001;2001;DV;21;33;3  31-35;33;3  31-35;3  2001;0;;31-35;3;31-35;3;;
24704;3;811;2;B;19/06/2001;0;2;12/11/2001;2001;DV;10;32;3  31-35;32;3  31-35;3  2001;0;;31-35;3;31-35;3;;
24705;2;2103;2;A;20/06/2001;0;2;14/05/2002;2002;DA;21;55;7  51-55;56;8  56-60;4  2002;1;1  1-4;51-55;7;56-60;8;01-avr;1
24706;2;0;0;A;20/06/2001;0;2;08/08/2001;2001;DA;21;39;4  36-40;39;4  36-40;3  2001;0;;36-40;4;36-40;4;;
24707;2;0;0;C;20/06/2001;0;2;19/09/2002;2002;DV;21;28;2  26-30;29;2  26-30;4  2002;1;1  1-4;26-30;2;26-30;2;01-avr;1
24708;2;0;0;A;21/06/2001;0;2;16/02/2004;2004;DA;25;50;6  46-50;53;7  51-55;6  2004;3;1  1-4;46-50;6;51-55;7;01-avr;1
24709;2;0;0;A;21/06/2001;0;2;07/05/2002;2002;DV;21;70;8  56-+;71;b  71-+;4  2002;1;1  1-4;56-+;8;71-+;b;01-avr;1
24710;2;0;0;M;21/06/2001;0;2;02/06/2006;2006;DV;21;37;4  36-40;42;5  41-45;8  2006;5;2  5-9;36-40;4;41-45;5;05-sept;2
24711;3;0;0;M;21/06/2001;0;2;02/06/2006;2006;DV;21;47;6  46-50;52;7  51-55;8  2006;5;2  5-9;46-50;6;51-55;7;05-sept;2
24712;3;0;0;A;21/06/2001;0;2;16/10/2003;2003;DV;21;50;6  46-50;52;7  51-55;5  2003;2;1  1-4;46-50;6;51-55;7;01-avr;1
24713;2;0;0;A;21/06/2001;0;2;16/10/2003;2003;DV;21;45;5  41-45;47;6  46-50;5  2003;2;1  1-4;41-45;5;46-50;6;01-avr;1
24714;4;0;0;C;21/06/2001;0;2;15/12/2003;2003;DV;21;44;5  41-45;46;6  46-50;5  2003;2;1  1-4;41-45;5;46-50;6;01-avr;1
24715;3;0;0;D;21/06/2001;2;2;20/03/2002;2002;DA;21;50;6  46-50;51;7  51-55;4  2002;1;1  1-4;46-50;6;51-55;7;01-avr;1
24716;2;0;0;A;21/06/2001;0;2;25/07/2001;2001;DV;21;25;1  19-25;25;1  19-25;3  2001;0;;19-25;1;19-25;1;;
24717;2;0;0;C;22/06/2001;0;2;16/10/2003;2003;DV;21;25;1  19-25;27;2  26-30;5  2003;2;1  1-4;19-25;1;26-30;2;01-avr;1
24718;2;0;0;C;22/06/2001;0;2;13/02/2006;2006;DV;21;29;2  26-30;34;3  31-35;8  2006;5;2  5-9;26-30;2;31-35;3;05-sept;2
24719;3;1691;2;M;25/06/2001;0;2;16/04/2002;2002;DA;21;52;7  51-55;53;7  51-55;4  2002;1;1  1-4;51-55;7;51-55;7;01-avr;1
24720;4;0;0;C;25/06/2001;0;2;21/12/2006;2006;RA;21;51;7  51-55;56;8  56-60;8  2006;5;2  5-9;51-55;7;56-60;8;05-sept;2
24721;2;0;0;A;25/06/2001;0;2;21/02/2006;2006;DA;21;79;8  56-+;84;b  71-+;8  2006;5;2  5-9;56-+;8;71-+;b;05-sept;2
24722;3;0;0;A;26/06/2001;0;2;14/03/2005;2005;DV;23;53;7  51-55;57;8  56-60;7  2005;4;1  1-4;51-55;7;56-60;8;01-avr;1
24723;3;0;0;A;26/06/2001;0;2;07/09/2001;2001;DA;21;36;4  36-40;36;4  36-40;3  2001;0;;36-40;4;36-40;4;;
24724;2;0;0;A;26/06/2001;0;2;02/08/2001;2001;DA;21;41;5  41-45;41;5  41-45;3  2001;0;;41-45;5;41-45;5;;
24725;3;0;0;A;26/06/2001;0;2;10/09/2001;2001;DV;21;69;8  56-+;69;a  66-70;3  2001;0;;56-+;8;66-70;a;;
24726;4;1677;2;U;27/06/2001;0;2;17/08/2004;2004;DA;21;36;4  36-40;39;4  36-40;6  2004;3;1  1-4;36-40;4;36-40;4;01-avr;1
24727;3;0;0;M;27/06/2001;0;2;27/07/2006;2006;DV;21;48;6  46-50;53;7  51-55;8  2006;5;2  5-9;46-50;6;51-55;7;05-sept;2
24728;3;0;0;V;27/06/2001;0;2;02/11/2005;2005;DV;21;70;8  56-+;74;b  71-+;7  2005;4;1  1-4;56-+;8;71-+;b;01-avr;1
24729;2;0;0;M;27/06/2001;0;2;27/07/2006;2006;DV;21;54;7  51-55;59;8  56-60;8  2006;5;2  5-9;51-55;7;56-60;8;05-sept;2
24730;2;0;0;A;27/06/2001;2;2;08/08/2001;2001;DA;21;28;2  26-30;28;2  26-30;3  2001;0;;26-30;2;26-30;2;;
24731;3;0;0;M;28/06/2001;0;2;09/08/2001;2001;DA;21;52;7  51-55;52;7  51-55;3  2001;0;;51-55;7;51-55;7;;
24732;3;0;0;D;28/06/2001;0;2;25/08/2005;2005;DV;21;26;2  26-30;30;2  26-30;7  2005;4;1  1-4;26-30;2;26-30;2;01-avr;1
24733;4;1160;0;U;28/06/2001;0;2;08/06/2005;2005;DV;21;25;1  19-25;29;2  26-30;7  2005;4;1  1-4;19-25;1;26-30;2;01-avr;1
24734;2;0;0;C;28/06/2001;0;2;22/12/2005;2005;DV;21;22;1  19-25;26;2  26-30;7  2005;4;1  1-4;19-25;1;26-30;2;01-avr;1
24735;3;1304;0;M;28/06/2001;0;2;26/08/2005;2005;DV;21;28;2  26-30;32;3  31-35;7  2005;4;1  1-4;26-30;2;31-35;3;01-avr;1
24736;2;0;0;M;28/06/2001;0;2;31/08/2005;2005;DV;21;28;2  26-30;32;3  31-35;7  2005;4;1  1-4;26-30;2;31-35;3;01-avr;1
24737;2;0;0;A;29/06/2001;0;2;14/11/2005;2005;RA;23;42;5  41-45;46;6  46-50;7  2005;4;1  1-4;41-45;5;46-50;6;01-avr;1
24738;3;0;0;A;29/06/2001;0;2;24/01/2002;2002;DV;21;35;3  31-35;36;4  36-40;4  2002;1;1  1-4;31-35;3;36-40;4;01-avr;1
24739;3;1360;2;M;29/06/2001;0;2;28/07/2006;2006;DV;21;32;3  31-35;37;4  36-40;8  2006;5;2  5-9;31-35;3;36-40;4;05-sept;2
24740;2;0;0;A;29/06/2001;0;2;28/09/2004;2004;DV;21;31;3  31-35;34;3  31-35;6  2004;3;1  1-4;31-35;3;31-35;3;01-avr;1
24741;2;0;2;A;02/07/2001;0;2;18/04/2002;2002;DA;21;54;7  51-55;55;7  51-55;4  2002;1;1  1-4;51-55;7;51-55;7;01-avr;1
24742;3;0;0;V;02/07/2001;0;2;26/07/2005;2005;DA;25;49;6  46-50;53;7  51-55;7  2005;4;1  1-4;46-50;6;51-55;7;01-avr;1
24743;3;0;0;M;03/07/2001;2;2;01/08/2001;2001;DA;21;43;5  41-45;43;5  41-45;3  2001;0;;41-45;5;41-45;5;;
24744;3;0;0;D;03/07/2001;0;2;24/01/2005;2005;DV;21;61;8  56-+;65;9  61-65;7  2005;4;1  1-4;56-+;8;61-65;9;01-avr;1
24745;3;0;0;D;03/07/2001;0;2;31/01/2005;2005;DV;21;47;6  46-50;51;7  51-55;7  2005;4;1  1-4;46-50;6;51-55;7;01-avr;1
24746;2;0;0;A;03/07/2001;0;2;08/10/2001;2001;DV;21;21;1  19-25;21;1  19-25;3  2001;0;;19-25;1;19-25;1;;
24747;3;0;0;A;04/07/2001;0;2;19/04/2004;2004;DA;21;53;7  51-55;56;8  56-60;6  2004;3;1  1-4;51-55;7;56-60;8;01-avr;1
24748;4;0;0;C;04/07/2001;0;2;10/12/2003;2003;DV;21;24;1  19-25;26;2  26-30;5  2003;2;1  1-4;19-25;1;26-30;2;01-avr;1
24749;3;0;0;M;04/07/2001;0;2;20/09/2001;2001;DV;21;30;2  26-30;30;2  26-30;3  2001;0;;26-30;2;26-30;2;;
24750;2;0;1;U;04/07/2001;0;2;30/01/2006;2006;DV;21;32;3  31-35;37;4  36-40;8  2006;5;2  5-9;31-35;3;36-40;4;05-sept;2
24751;2;1671;2;M;05/07/2001;0;2;11/02/2004;2004;DV;21;30;2  26-30;33;3  31-35;6  2004;3;1  1-4;26-30;2;31-35;3;01-avr;1
24752;3;0;0;M;05/07/2001;0;2;21/01/2002;2002;DA;21;41;5  41-45;42;5  41-45;4  2002;1;1  1-4;41-45;5;41-45;5;01-avr;1
24753;4;0;0;C;05/07/2001;2;2;23/02/2005;2005;DA;21;31;3  31-35;35;3  31-35;7  2005;4;1  1-4;31-35;3;31-35;3;01-avr;1
24754;4;0;0;A;05/07/2001;0;2;02/10/2001;2001;DV;21;30;2  26-30;30;2  26-30;3  2001;0;;26-30;2;26-30;2;;
24755;3;0;0;A;05/07/2001;2;2;12/10/2001;2001;DA;21;64;8  56-+;64;9  61-65;3  2001;0;;56-+;8;61-65;9;;
24756;4;0;0;A;05/07/2001;2;2;20/03/2002;2002;DA;21;36;4  36-40;37;4  36-40;4  2002;1;1  1-4;36-40;4;36-40;4;01-avr;1
24757;3;0;0;M;05/07/2001;0;2;17/01/2002;2002;DA;21;39;4  36-40;40;4  36-40;4  2002;1;1  1-4;36-40;4;36-40;4;01-avr;1
24758;2;0;0;A;05/07/2001;0;2;15/11/2001;2001;DV;21;84;8  56-+;84;b  71-+;3  2001;0;;56-+;8;71-+;b;;
24759;2;0;0;A;05/07/2001;0;2;29/07/2004;2004;DA;21;37;4  36-40;40;4  36-40;6  2004;3;1  1-4;36-40;4;36-40;4;01-avr;1
24760;3;0;0;M;06/07/2001;0;2;06/07/2004;2004;DA;25;37;4  36-40;40;4  36-40;6  2004;3;1  1-4;36-40;4;36-40;4;01-avr;1
24761;3;0;0;M;06/07/2001;0;2;19/01/2006;2006;DV;21;42;5  41-45;47;6  46-50;8  2006;5;2  5-9;41-45;5;46-50;6;05-sept;2
24762;4;0;0;C;06/07/2001;0;2;20/10/2005;2005;DV;21;29;2  26-30;33;3  31-35;7  2005;4;1  1-4;26-30;2;31-35;3;01-avr;1
24763;2;0;0;A;06/07/2001;0;2;09/04/2002;2002;DV;21;48;6  46-50;49;6  46-50;4  2002;1;1  1-4;46-50;6;46-50;6;01-avr;1
24764;2;3553;3;A;09/07/2001;0;2;21/07/2004;2004;DA;21;44;5  41-45;47;6  46-50;6  2004;3;1  1-4;41-45;5;46-50;6;01-avr;1
24765;3;1440;2;B;09/07/2001;0;2;17/08/2004;2004;DA;21;47;6  46-50;50;6  46-50;6  2004;3;1  1-4;46-50;6;46-50;6;01-avr;1
24766;2;0;0;A;09/07/2001;0;2;07/09/2001;2001;DV;21;53;7  51-55;53;7  51-55;3  2001;0;;51-55;7;51-55;7;;
24767;3;0;0;A;09/07/2001;0;2;07/09/2001;2001;DV;21;49;6  46-50;49;6  46-50;3  2001;0;;46-50;6;46-50;6;;
24768;2;0;0;M;09/07/2001;0;2;23/11/2004;2004;DA;21;37;4  36-40;40;4  36-40;6  2004;3;1  1-4;36-40;4;36-40;4;01-avr;1
24769;3;0;0;A;09/07/2001;0;2;17/08/2004;2004;DA;25;47;6  46-50;50;6  46-50;6  2004;3;1  1-4;46-50;6;46-50;6;01-avr;1
24770;3;2745;1;B;10/07/2001;0;2;15/06/2005;2005;DA;21;34;3  31-35;38;4  36-40;7  2005;4;1  1-4;31-35;3;36-40;4;01-avr;1
24771;2;1033;0;A;10/07/2001;0;2;19/07/2004;2004;DA;21;28;2  26-30;31;3  31-35;6  2004;3;1  1-4;26-30;2;31-35;3;01-avr;1
24772;2;2584;2;A;10/07/2001;0;2;19/09/2002;2002;DA;21;40;4  36-40;41;5  41-45;4  2002;1;1  1-4;36-40;4;41-45;5;01-avr;1
24773;3;0;0;A;10/07/2001;0;2;01/10/2001;2001;DV;21;43;5  41-45;43;5  41-45;3  2001;0;;41-45;5;41-45;5;;
24774;3;0;0;M;10/07/2001;0;2;15/02/2005;2005;DV;21;44;5  41-45;48;6  46-50;7  2005;4;1  1-4;41-45;5;46-50;6;01-avr;1
24775;2;0;0;A;10/07/2001;0;2;02/10/2001;2001;DV;21;47;6  46-50;47;6  46-50;3  2001;0;;46-50;6;46-50;6;;
24776;3;0;0;M;10/07/2001;0;2;20/12/2006;2006;DV;21;27;2  26-30;32;3  31-35;8  2006;5;2  5-9;26-30;2;31-35;3;05-sept;2
24777;3;0;0;M;10/07/2001;0;2;17/10/2001;2001;DA;21;51;7  51-55;51;7  51-55;3  2001;0;;51-55;7;51-55;7;;
24778;2;0;0;A;11/07/2001;0;2;06/10/2004;2004;DA;21;27;2  26-30;30;2  26-30;6  2004;3;1  1-4;26-30;2;26-30;2;01-avr;1
24779;3;0;0;A;11/07/2001;0;2;17/08/2001;2001;DV;21;46;6  46-50;46;6  46-50;3  2001;0;;46-50;6;46-50;6;;
24780;3;0;0;M;11/07/2001;0;2;15/12/2003;2003;DV;21;26;2  26-30;28;2  26-30;5  2003;2;1  1-4;26-30;2;26-30;2;01-avr;1
24781;3;0;0;M;11/07/2001;2;2;15/02/2002;2002;DA;21;29;2  26-30;30;2  26-30;4  2002;1;1  1-4;26-30;2;26-30;2;01-avr;1
24782;4;0;0;U;11/07/2001;0;2;17/07/2003;2003;DV;21;26;2  26-30;28;2  26-30;5  2003;2;1  1-4;26-30;2;26-30;2;01-avr;1
24783;2;0;0;A;12/07/2001;2;2;07/09/2001;2001;DV;21;64;8  56-+;64;9  61-65;3  2001;0;;56-+;8;61-65;9;;
24784;3;0;0;M;12/07/2001;2;2;11/09/2001;2001;DA;21;50;6  46-50;50;6  46-50;3  2001;0;;46-50;6;46-50;6;;
24785;3;0;0;D;12/07/2001;0;2;29/11/2002;2002;DA;25;52;7  51-55;53;7  51-55;4  2002;1;1  1-4;51-55;7;51-55;7;01-avr;1
24786;3;0;1;M;13/07/2001;0;2;06/08/2004;2004;DA;21;41;5  41-45;44;5  41-45;6  2004;3;1  1-4;41-45;5;41-45;5;01-avr;1
24787;3;0;0;M;13/07/2001;0;2;17/04/2003;2003;DV;21;53;7  51-55;55;7  51-55;5  2003;2;1  1-4;51-55;7;51-55;7;01-avr;1
24788;3;0;0;A;13/07/2001;0;2;03/11/2006;2006;DV;21;29;2  26-30;34;3  31-35;8  2006;5;2  5-9;26-30;2;31-35;3;05-sept;2
24789;3;0;0;M;13/07/2001;0;2;05/04/2006;2006;DA;25;47;6  46-50;52;7  51-55;8  2006;5;2  5-9;46-50;6;51-55;7;05-sept;2
24790;4;0;0;A;13/07/2001;0;2;09/11/2001;2001;DV;21;25;1  19-25;25;1  19-25;3  2001;0;;19-25;1;19-25;1;;
24791;3;0;0;A;13/07/2001;0;2;12/04/2002;2002;DV;21;28;2  26-30;29;2  26-30;4  2002;1;1  1-4;26-30;2;26-30;2;01-avr;1
24792;3;0;0;M;13/07/2001;0;2;13/07/2006;2006;DA;21;55;7  51-55;60;8  56-60;8  2006;5;2  5-9;51-55;7;56-60;8;05-sept;2
24793;2;3342;4;M;16/07/2001;0;2;09/11/2001;2001;DA;21;59;8  56-+;59;8  56-60;3  2001;0;;56-+;8;56-60;8;;
24794;3;0;0;M;16/07/2001;0;2;21/01/2005;2005;DV;21;27;2  26-30;31;3  31-35;7  2005;4;1  1-4;26-30;2;31-35;3;01-avr;1
24795;3;0;0;A;16/07/2001;0;2;26/03/2002;2002;DV;21;60;8  56-+;61;9  61-65;4  2002;1;1  1-4;56-+;8;61-65;9;01-avr;1
24796;2;0;0;A;16/07/2001;0;2;27/03/2002;2002;DV;21;66;8  56-+;67;a  66-70;4  2002;1;1  1-4;56-+;8;66-70;a;01-avr;1
24797;2;767;1;M;16/07/2001;0;2;29/04/2002;2002;DV;21;28;2  26-30;29;2  26-30;4  2002;1;1  1-4;26-30;2;26-30;2;01-avr;1
24798;3;0;0;A;16/07/2001;0;2;20/08/2001;2001;DV;21;52;7  51-55;52;7  51-55;3  2001;0;;51-55;7;51-55;7;;
24799;4;1451;0;C;16/07/2001;0;2;13/05/2003;2003;DV;21;25;1  19-25;27;2  26-30;5  2003;2;1  1-4;19-25;1;26-30;2;01-avr;1
24800;3;1810;2;A;17/07/2001;0;2;16/04/2002;2002;DA;21;50;6  46-50;51;7  51-55;4  2002;1;1  1-4;46-50;6;51-55;7;01-avr;1
24801;3;0;0;M;17/07/2001;0;2;20/05/2005;2005;DA;21;32;3  31-35;36;4  36-40;7  2005;4;1  1-4;31-35;3;36-40;4;01-avr;1
24802;4;0;0;A;17/07/2001;0;2;22/08/2001;2001;DV;21;27;2  26-30;27;2  26-30;3  2001;0;;26-30;2;26-30;2;;
24803;3;0;0;A;17/07/2001;0;2;09/09/2004;2004;DV;21;26;2  26-30;29;2  26-30;6  2004;3;1  1-4;26-30;2;26-30;2;01-avr;1
24804;3;0;0;A;17/07/2001;0;2;07/09/2001;2001;DV;21;59;8  56-+;59;8  56-60;3  2001;0;;56-+;8;56-60;8;;
24805;3;0;0;A;18/07/2001;0;2;03/10/2002;2002;DA;21;30;2  26-30;31;3  31-35;4  2002;1;1  1-4;26-30;2;31-35;3;01-avr;1
24806;2;0;0;M;18/07/2001;2;2;04/09/2002;2002;DA;21;55;7  51-55;56;8  56-60;4  2002;1;1  1-4;51-55;7;56-60;8;01-avr;1
24807;3;1006;0;M;18/07/2001;0;2;20/11/2006;2006;RA;21;57;8  56-+;62;9  61-65;8  2006;5;2  5-9;56-+;8;61-65;9;05-sept;2
24808;2;0;0;C;18/07/2001;0;2;05/01/2006;2006;RA;21;20;1  19-25;25;1  19-25;8  2006;5;2  5-9;19-25;1;19-25;1;05-sept;2
24809;3;0;0;M;18/07/2001;0;2;17/10/2006;2006;DV;21;26;2  26-30;31;3  31-35;8  2006;5;2  5-9;26-30;2;31-35;3;05-sept;2
24810;2;0;0;C;18/07/2001;2;2;25/09/2001;2001;DA;25;28;2  26-30;28;2  26-30;3  2001;0;;26-30;2;26-30;2;;
24811;3;1041;2;A;19/07/2001;0;2;05/09/2002;2002;DA;21;57;8  56-+;58;8  56-60;4  2002;1;1  1-4;56-+;8;56-60;8;01-avr;1
24812;2;0;0;M;19/07/2001;0;2;24/10/2001;2001;DA;21;53;7  51-55;53;7  51-55;3  2001;0;;51-55;7;51-55;7;;
24813;2;0;0;A;19/07/2001;0;2;06/10/2004;2004;DV;21;42;5  41-45;45;5  41-45;6  2004;3;1  1-4;41-45;5;41-45;5;01-avr;1
24814;4;0;0;A;19/07/2001;0;2;07/09/2001;2001;DV;21;39;4  36-40;39;4  36-40;3  2001;0;;36-40;4;36-40;4;;
